"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.51928297732,4311.03856595464,3.71858588439209,5.06222780415882,0.699999999999999,NA,NA,0.0700285404265052,0.179197351116111,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1372.84187768547,2755.68375537094,26.5052199504265,28.2320336640965,0.178026513586151,NA,NA,0.0963176895945574,0.134984730397568,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1984.29558461959,3978.59116923918,10.475283121322,11.6656228834294,0.519870001619451,NA,NA,0.0858802447432343,0.18366643842472,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,940.892933560701,1891.7858671214,26.6388856660081,18.560765223187,0.13313696053675,NA,NA,0.0402707041332751,0.0832441366056347,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1537.6798853145,3085.359770629,27.3072555712078,50,0.376371689624678,NA,NA,0.0553803733058393,0.091135139660017,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.046308342041,1968.09261668408,11.4148145181391,11.2055104008397,0.100000000000005,NA,NA,0.0120729467964508,0.0741096063771632,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1930.62220109084,3871.24440218168,6.81919518597756,6.44950034941507,0.399889884728927,NA,NA,0.0813876657854377,0.152945868189075,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.59574838132,4051.19149676265,8.40529168045907,7.34871808979735,0.634757757485342,NA,NA,0.129025438173876,0.231089125208506,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1923.18826034643,3856.37652069285,7.88831086007189,2.00000000000004,0.7,NA,NA,0.0787998826269991,0.183796298290752,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1852.76128901844,3715.52257803687,15.3071412041777,22.7374945002688,0.641789589606228,NA,NA,0.105022403899399,0.150888908829748,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
