model_name, participant, is_model, is_high, quantile_idx, rt, theta
Threshold, 1, true, true, 0.1, 0.84566, -3.1416
Threshold, 1, true, true, 0.1, 0.84566, -3.0159
Threshold, 1, true, true, 0.1, 0.84566, -2.8903
Threshold, 1, true, true, 0.1, 0.84565, -2.7646
Threshold, 1, true, true, 0.1, 0.84565, -2.6389
Threshold, 1, true, true, 0.1, 0.84564, -2.5133
Threshold, 1, true, true, 0.1, 0.84563, -2.3876
Threshold, 1, true, true, 0.1, 0.84563, -2.2619
Threshold, 1, true, true, 0.1, 0.84562, -2.1363
Threshold, 1, true, true, 0.1, 0.8456, -2.0106
Threshold, 1, true, true, 0.1, 0.84559, -1.885
Threshold, 1, true, true, 0.1, 0.84558, -1.7593
Threshold, 1, true, true, 0.1, 0.84557, -1.6336
Threshold, 1, true, true, 0.1, 0.84556, -1.508
Threshold, 1, true, true, 0.1, 0.84555, -1.3823
Threshold, 1, true, true, 0.1, 0.84553, -1.2566
Threshold, 1, true, true, 0.1, 0.84552, -1.131
Threshold, 1, true, true, 0.1, 0.84551, -1.0053
Threshold, 1, true, true, 0.1, 0.8455, -0.87965
Threshold, 1, true, true, 0.1, 0.84549, -0.75398
Threshold, 1, true, true, 0.1, 0.84549, -0.62832
Threshold, 1, true, true, 0.1, 0.84548, -0.50265
Threshold, 1, true, true, 0.1, 0.84548, -0.37699
Threshold, 1, true, true, 0.1, 0.84547, -0.25133
Threshold, 1, true, true, 0.1, 0.84547, -0.12566
Threshold, 1, true, true, 0.1, 0.84547, 1.1102e-15
Threshold, 1, true, true, 0.1, 0.84547, 0.12566
Threshold, 1, true, true, 0.1, 0.84547, 0.25133
Threshold, 1, true, true, 0.1, 0.84548, 0.37699
Threshold, 1, true, true, 0.1, 0.84548, 0.50265
Threshold, 1, true, true, 0.1, 0.84549, 0.62832
Threshold, 1, true, true, 0.1, 0.8455, 0.75398
Threshold, 1, true, true, 0.1, 0.8455, 0.87965
Threshold, 1, true, true, 0.1, 0.84551, 1.0053
Threshold, 1, true, true, 0.1, 0.84552, 1.131
Threshold, 1, true, true, 0.1, 0.84554, 1.2566
Threshold, 1, true, true, 0.1, 0.84555, 1.3823
Threshold, 1, true, true, 0.1, 0.84556, 1.508
Threshold, 1, true, true, 0.1, 0.84557, 1.6336
Threshold, 1, true, true, 0.1, 0.84558, 1.7593
Threshold, 1, true, true, 0.1, 0.84559, 1.885
Threshold, 1, true, true, 0.1, 0.84561, 2.0106
Threshold, 1, true, true, 0.1, 0.84562, 2.1363
Threshold, 1, true, true, 0.1, 0.84563, 2.2619
