"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.17749434971,4312.35498869941,4.56900134697585,4.56900134320519,0.753799784629868,NA,NA,0.0282728845980808,0.0894975839434042,0.0192743607717308,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.63496644812,2777.26993289625,20,15,0.137707189325276,NA,NA,0.0525082025977456,0.0691545289472771,0.0476518132358647,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1982.057038532,3976.11407706399,11.038526868814,11.0385268688077,0.522941912233607,NA,NA,0.0308037648939361,0.092578418288383,0.0566860599998164,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,948.249595856739,1908.49919171348,20,14.9999999999999,0.11825874954165,NA,NA,0.013542692710727,0.0413395590054783,0.0268184055989745,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1548.81048718505,3109.62097437009,19.9999999999999,14.9999999999999,0.335606687135689,NA,NA,0.0278870878272633,0.0508467949260567,0.0283665999800606,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,978.862411789805,1969.72482357961,11.4123034896466,11.4123034896293,0.100178404373135,NA,NA,0.00473602291638847,0.0369964805747205,0.00715962072333046,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1927.9644465666,3867.9288931332,7.02810476672467,4.34833614031312,0.368227662349116,NA,NA,0.0592716181483828,0.0799167419503428,0.0343477946485797,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.29442818473,4052.58885636946,8.24107580545835,7.23916940564675,0.633284363020175,NA,NA,0.0706814895635082,0.115503020130517,0.0579153151149008,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.41266237254,3854.82532474508,8.78078939319894,8.78078939300707,0.776584934054072,NA,NA,0.0207900275990767,0.0786065122193653,1.89770502438514e-12,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1853.06283219476,3718.12566438951,15.2235423570702,14.9999999999999,0.626684872998637,NA,NA,0.0527504262347863,0.0790849902424605,0.0581877617647757,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
