"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.10270761054,4314.20541522107,4.49736048729125,4.49736013384599,0.762006768556057,0.731299734323199,NA,0.0227954992395634,0.107281349084502,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.554132116403328,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1381.10453456479,2776.20906912958,19.9999999999989,14.9999999999919,0.155404321086915,0.100099815211733,NA,0.0548503692598547,0.0791005912973543,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.410279451220936,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1981.73570942044,3977.47141884088,11.0983747253707,11.0983746402347,0.508796354185787,0.559056171837472,NA,0.0638467645724857,0.128014264981067,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.36627068008649,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.445932644829,1916.89186528966,20,14.9999999999996,0.109421878832318,0.134678950643842,NA,0.0210966919227432,0.0400606574849553,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.90288047078333e-13,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1538.81837354427,3091.63674708855,19.9999999999996,14.9999999999989,0.28005843652924,0.426235889335566,NA,0.0591090790473347,0.0704408690615159,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.32204784312772,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.036679494047,1972.07335898809,11.4268697993081,11.3397033891789,0.103297486923807,0.100000000000012,NA,0.0057049017551458,0.037039908996218,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,5.60286925218911e-14,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1926.67194058708,3867.34388117416,6.86954959741392,4.32288232390205,0.418341243895203,0.221300597190115,NA,0.0477986865826368,0.103068677752522,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.604715277862884,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2018.48882172601,4050.97764345202,8.26825564531477,7.84215225081146,0.606634346518312,0.707623056351014,NA,0.101082676146079,0.159692706407612,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.57661337285603,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.79740038857,3857.59480077714,8.70233049884895,8.70232962320989,0.791095752939949,0.785109650464711,NA,8.12422519689673e-09,0.0767971958387885,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.35451661867847e-07,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1851.29850379056,3716.59700758112,15.7373607898301,14.999999999993,0.586571398958674,0.716820609115353,NA,0.0718949866078062,0.0795178098425737,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.591682053696722,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
