participant, model_name, AIC, v1t_1, v2t_1,  v1i_1,  v2i_1,  v1t_2, v2t_2,  v1i_2,  v2i_2, v1t_3, v2t_3,  v1i_3,  v2i_3,         eta1_t, eta2_t, eta1_i, eta2_i,       at,  ag,    beta1,  beta2,  beta3,      gamma1, gamma2,  gamma3,     tau,  l_b,   l_f,   zeta,  rho,   chi1,     chi2,      psi1,   psi2,    iota1,  iota2,  upsilon1,   upsilon2,     Ter,    st
1, Orthographic, 2301.4024, 2.9813, 0, 2.9809, 0, 1.1399, 0, 1.5673e-05, 0, 1.1793, 0.72795, 0.60283, NaN, 0.20422, 0.1984, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 2.6643, NaN, 0, NaN, 0.33045, 0
2, Orthographic, 5354.1826, 1.8587, 0, 1.2688, 0, 0.57101, 0, 0.44794, 0, 2.4349, 0.9387, 0.075028, NaN, 0.51766, 0.18847, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 4.008, NaN, 0, NaN, 0.21784, 0
3, Orthographic, 2676.708, 3.6922, 0, 3.6781, 0, 1.5051, 0, 0.44646, 0, 1.7043, 0.83056, 0.46706, NaN, 0.049521, 0.14295, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 1.4992, NaN, 0, NaN, 0.24744, 0
4, Orthographic, 4428.9305, 2.3974, 0, 2.136, 0, 1.5206, 0, 0.34844, 0, 3.6872, 0.87533, 0.012705, NaN, 0.42961, 0.18596, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 6.027, NaN, 0, NaN, 7.1088e-06, 0
5, Orthographic, 5875.501, 1.856, 0, 1.8551, 0, 1.5161, 0, 0.5797, 0, 3.0736, 0.68539, 0.0053119, NaN, 0.16903, 0.17556, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 5.2807, NaN, 0, NaN, 0.19558, 0
6, Orthographic, 2392.909, 3.1415, 0, 0.70099, 0, 1.5491, 0, 0.99999, 0, 2.8378, 0.76253, 0.12429, NaN, 0.15905, 0.26592, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 9.5063, NaN, 0, NaN, 0.077584, 0
7, Orthographic, 4152.8274, 1.9069, 0, 1.9069, 0, 1.5329, 0, 0.79823, 0, 2.166, 0.90368, 0.18719, NaN, 0.40968, 0.32211, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 6.6482, NaN, 0, NaN, 0.26308, 0
8, Orthographic, 1034.4737, 7.1038, 0, 0.66435, 0, 1.4114, 0, 0.41494, 0, 1.2479, 0.56726, 0.66147, NaN, 0.22997, 0.13364, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 2.9215, NaN, 0, NaN, 0.277, 0
9, Orthographic, 2694.1829, 4.5519, 0, 0.49992, 0, 0.91851, 0, 0.9447, 0, 1.9114, 0.98225, 0.75971, NaN, 0.018368, 0.068513, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 5.5956, NaN, 0, NaN, 0.27723, 0
10, Orthographic, 2315.4509, 3.284, 0, 3.2773, 0, 1.5088, 0, 0.00026097, 0, 1.7443, 0.9792, 0.42788, NaN, 0.063065, 0.10151, 1, NaN, 0, NaN, 0, NaN, 0.5, NaN, 0, NaN, NaN, NaN, 0, NaN, 1.5023, NaN, 0, NaN, 0.23813, 0
