model_name, participant, is_model, is_high, quantile_idx, rt, theta
GVM_High, 1, true, true, 0.1, 0.30167, -3.1416
GVM_High, 1, true, true, 0.1, 0.30167, -3.0159
GVM_High, 1, true, true, 0.1, 0.30167, -2.8903
GVM_High, 1, true, true, 0.1, 0.30167, -2.7646
GVM_High, 1, true, true, 0.1, 0.30167, -2.6389
GVM_High, 1, true, true, 0.1, 0.30167, -2.5133
GVM_High, 1, true, true, 0.1, 0.30167, -2.3876
GVM_High, 1, true, true, 0.1, 0.30167, -2.2619
GVM_High, 1, true, true, 0.1, 0.30167, -2.1363
GVM_High, 1, true, true, 0.1, 0.30167, -2.0106
GVM_High, 1, true, true, 0.1, 0.30167, -1.885
GVM_High, 1, true, true, 0.1, 0.30167, -1.7593
GVM_High, 1, true, true, 0.1, 0.30167, -1.6336
GVM_High, 1, true, true, 0.1, 0.30167, -1.508
GVM_High, 1, true, true, 0.1, 0.30167, -1.3823
GVM_High, 1, true, true, 0.1, 0.30167, -1.2566
GVM_High, 1, true, true, 0.1, 0.30167, -1.131
GVM_High, 1, true, true, 0.1, 0.30167, -1.0053
GVM_High, 1, true, true, 0.1, 0.30167, -0.87965
GVM_High, 1, true, true, 0.1, 0.30167, -0.75398
GVM_High, 1, true, true, 0.1, 0.30167, -0.62832
GVM_High, 1, true, true, 0.1, 0.30167, -0.50265
GVM_High, 1, true, true, 0.1, 0.30167, -0.37699
GVM_High, 1, true, true, 0.1, 0.30167, -0.25133
GVM_High, 1, true, true, 0.1, 0.30167, -0.12566
GVM_High, 1, true, true, 0.1, 0.30167, 1.1102e-15
GVM_High, 1, true, true, 0.1, 0.30167, 0.12566
GVM_High, 1, true, true, 0.1, 0.30167, 0.25133
GVM_High, 1, true, true, 0.1, 0.30167, 0.37699
GVM_High, 1, true, true, 0.1, 0.30167, 0.50265
GVM_High, 1, true, true, 0.1, 0.30167, 0.62832
GVM_High, 1, true, true, 0.1, 0.30167, 0.75398
GVM_High, 1, true, true, 0.1, 0.30167, 0.87965
GVM_High, 1, true, true, 0.1, 0.30167, 1.0053
GVM_High, 1, true, true, 0.1, 0.30167, 1.131
GVM_High, 1, true, true, 0.1, 0.30167, 1.2566
GVM_High, 1, true, true, 0.1, 0.30167, 1.3823
GVM_High, 1, true, true, 0.1, 0.30167, 1.508
GVM_High, 1, true, true, 0.1, 0.30167, 1.6336
GVM_High, 1, true, true, 0.1, 0.30167, 1.7593
GVM_High, 1, true, true, 0.1, 0.30167, 1.885
GVM_High, 1, true, true, 0.1, 0.30167, 2.0106
GVM_High, 1, true, true, 0.1, 0.30167, 2.1363
GVM_High, 1, true, true, 0.1, 0.30167, 2.2619
GVM_High, 1, true, true, 0.1, 0.30167, 2.3876
GVM_High, 1, true, true, 0.1, 0.30167, 2.5133
GVM_High, 1, true, true, 0.1, 0.30167, 2.6389
GVM_High, 1, true, true, 0.1, 0.30167, 2.7646
GVM_High, 1, true, true, 0.1, 0.30167, 2.8903
GVM_High, 1, true, true, 0.1, 0.30167, 3.0159
GVM_High, 1, true, true, 0.5, 0.50156, -3.1416
GVM_High, 1, true, true, 0.5, 0.50156, -3.0159
GVM_High, 1, true, true, 0.5, 0.50156, -2.8903
GVM_High, 1, true, true, 0.5, 0.50156, -2.7646
GVM_High, 1, true, true, 0.5, 0.50156, -2.6389
GVM_High, 1, true, true, 0.5, 0.50156, -2.5133
GVM_High, 1, true, true, 0.5, 0.50156, -2.3876
GVM_High, 1, true, true, 0.5, 0.50156, -2.2619
GVM_High, 1, true, true, 0.5, 0.50156, -2.1363
GVM_High, 1, true, true, 0.5, 0.50156, -2.0106
GVM_High, 1, true, true, 0.5, 0.50156, -1.885
GVM_High, 1, true, true, 0.5, 0.50156, -1.7593
GVM_High, 1, true, true, 0.5, 0.50156, -1.6336
GVM_High, 1, true, true, 0.5, 0.50156, -1.508
GVM_High, 1, true, true, 0.5, 0.50156, -1.3823
GVM_High, 1, true, true, 0.5, 0.50156, -1.2566
GVM_High, 1, true, true, 0.5, 0.50156, -1.131
GVM_High, 1, true, true, 0.5, 0.50156, -1.0053
GVM_High, 1, true, true, 0.5, 0.50156, -0.87965
GVM_High, 1, true, true, 0.5, 0.50156, -0.75398
GVM_High, 1, true, true, 0.5, 0.50156, -0.62832
GVM_High, 1, true, true, 0.5, 0.50156, -0.50265
GVM_High, 1, true, true, 0.5, 0.50156, -0.37699
GVM_High, 1, true, true, 0.5, 0.50156, -0.25133
GVM_High, 1, true, true, 0.5, 0.50156, -0.12566
GVM_High, 1, true, true, 0.5, 0.50156, 1.1102e-15
